DATE,DEXJPUS,DEXUSUK
2010-01-01,,
2010-01-04,92.55,1.6109
2010-01-05,91.48,1.6009
2010-01-06,92.53,1.6016
2010-01-07,93.31,1.5912
2010-01-08,92.7,1.5993
2010-01-11,91.9,1.6146
2010-01-12,90.95,1.6181
2010-01-13,91.38,1.6288
2010-01-14,91.03,1.632
2010-01-15,90.79,1.624
2010-01-18,,
2010-01-19,91.13,1.637
2010-01-20,91.23,1.6287
2010-01-21,90.25,1.6214
2010-01-22,90.07,1.612
2010-01-25,90.12,1.6236
2010-01-26,89.63,1.6109
2010-01-27,89.41,1.6204
2010-01-28,90.08,1.6242
2010-01-29,90.38,1.6009
2010-02-01,90.8,1.5924
2010-02-02,90.39,1.5968
2010-02-03,91.11,1.5915
2010-02-04,89.11,1.5763
2010-02-05,89.25,1.5619
2010-02-08,89.32,1.565
2010-02-09,89.45,1.5679
2010-02-10,89.88,1.5606
2010-02-11,89.82,1.5674
2010-02-12,90.0,1.5669
2010-02-15,,
2010-02-16,90.46,1.5732
2010-02-17,90.79,1.5704
2010-02-18,91.43,1.5582
2010-02-19,91.94,1.5437
2010-02-22,91.11,1.5477
2010-02-23,90.04,1.5464
2010-02-24,90.06,1.5432
2010-02-25,88.85,1.5201
2010-02-26,88.84,1.5239
2010-03-01,89.28,1.4974
2010-03-02,88.95,1.494
2010-03-03,88.43,1.5124
2010-03-04,89.02,1.5031
2010-03-05,90.32,1.5115
2010-03-08,90.3,1.506
2010-03-09,89.89,1.5003
2010-03-10,90.62,1.4977
2010-03-11,90.6,1.5052
2010-03-12,90.46,1.5188
2010-03-15,90.45,1.5043
2010-03-16,90.43,1.5192
2010-03-17,90.42,1.5296
2010-03-18,90.46,1.5247
2010-03-19,90.5,1.5014
2010-03-22,90.02,1.5071
2010-03-23,90.24,1.5067
2010-03-24,91.89,1.4914
2010-03-25,92.69,1.4884
2010-03-26,92.56,1.4906
2010-03-29,92.65,1.4969
2010-03-30,92.89,1.509
2010-03-31,93.4,1.5186
2010-04-01,93.83,1.529
2010-04-02,94.51,1.5197
2010-04-05,94.28,1.5284
2010-04-06,93.81,1.523
2010-04-07,93.59,1.5246
2010-04-08,93.16,1.5272
2010-04-09,93.28,1.5371
2010-04-12,93.21,1.5368
2010-04-13,92.78,1.5416
2010-04-14,93.01,1.5484
2010-04-15,93.04,1.5465
2010-04-16,92.03,1.5395
2010-04-19,92.18,1.5263
2010-04-20,93.28,1.5375
2010-04-21,93.24,1.5397
2010-04-22,93.01,1.5368
2010-04-23,94.18,1.5363
2010-04-26,94.06,1.5466
2010-04-27,93.01,1.5285
2010-04-28,94.07,1.516
2010-04-29,94.16,1.5303
2010-04-30,94.24,1.5308
2010-05-03,94.68,1.5242
2010-05-04,94.58,1.5135
2010-05-05,94.3,1.5134
2010-05-06,92.22,1.4889
2010-05-07,91.67,1.4739
2010-05-10,93.39,1.498
2010-05-11,92.83,1.4952
2010-05-12,92.93,1.4855
2010-05-13,92.7,1.4659
2010-05-14,91.94,1.4557
2010-05-17,92.08,1.4388
2010-05-18,92.52,1.4439
2010-05-19,91.16,1.4349
2010-05-20,90.07,1.4344
2010-05-21,90.21,1.4466
2010-05-24,90.49,1.4437
2010-05-25,89.89,1.4352
2010-05-26,90.28,1.4401
2010-05-27,90.71,1.4569
2010-05-28,90.81,1.4492
2010-05-31,,
2010-06-01,91.16,1.4673
2010-06-02,92.21,1.4641
2010-06-03,92.33,1.4616
2010-06-04,91.83,1.4493
2010-06-07,92.0,1.4498
2010-06-08,91.3,1.4422
2010-06-09,91.54,1.4585
2010-06-10,91.04,1.4674
2010-06-11,91.72,1.4545
2010-06-14,91.8,1.477
2010-06-15,91.25,1.4827
2010-06-16,91.39,1.4838
2010-06-17,90.92,1.4806
2010-06-18,90.79,1.4787
2010-06-21,91.18,1.4826
2010-06-22,90.59,1.485
2010-06-23,89.82,1.4952
2010-06-24,89.4,1.4986
2010-06-25,89.35,1.4985
2010-06-28,89.23,1.5098
2010-06-29,88.39,1.5081
2010-06-30,88.49,1.4947
2010-07-01,87.42,1.5126
2010-07-02,87.69,1.5179
2010-07-05,,
2010-07-06,87.55,1.518
2010-07-07,87.16,1.5179
2010-07-08,88.44,1.5157
2010-07-09,88.48,1.5095
2010-07-12,88.53,1.5016
2010-07-13,88.24,1.5175
2010-07-14,88.59,1.5284
2010-07-15,87.41,1.5376
2010-07-16,86.4,1.5289
2010-07-19,86.77,1.5222
2010-07-20,87.22,1.5255
2010-07-21,87.3,1.5201
2010-07-22,87.0,1.5283
2010-07-23,87.31,1.5425
2010-07-26,87.2,1.549
2010-07-27,87.88,1.5538
2010-07-28,87.62,1.5611
2010-07-29,86.87,1.5591
2010-07-30,86.43,1.5714
2010-08-02,86.42,1.5897
2010-08-03,85.88,1.5941
2010-08-04,86.26,1.5887
2010-08-05,85.83,1.586
2010-08-06,85.25,1.5979
2010-08-09,85.88,1.5945
2010-08-10,85.88,1.5776
2010-08-11,85.36,1.5688
2010-08-12,85.83,1.5573
2010-08-13,86.2,1.558
2010-08-16,85.33,1.5679
2010-08-17,85.51,1.5586
2010-08-18,85.31,1.5619
2010-08-19,85.27,1.5612
2010-08-20,85.63,1.5515
2010-08-23,85.16,1.5532
2010-08-24,84.16,1.5471
2010-08-25,84.56,1.546
2010-08-26,84.61,1.5574
2010-08-27,85.1,1.5528
2010-08-30,84.67,1.5473
2010-08-31,84.1,1.5358
2010-09-01,84.48,1.5472
2010-09-02,84.15,1.5393
2010-09-03,84.45,1.5452
2010-09-06,,
2010-09-07,83.75,1.5315
2010-09-08,83.85,1.5513
2010-09-09,83.83,1.5448
2010-09-10,84.13,1.5387
2010-09-13,83.53,1.5466
2010-09-14,83.05,1.5559
2010-09-15,85.63,1.5641
2010-09-16,85.72,1.5612
2010-09-17,85.77,1.5635
2010-09-20,85.74,1.5564
2010-09-21,85.36,1.5551
2010-09-22,84.37,1.5649
2010-09-23,84.32,1.5723
2010-09-24,84.24,1.5829
2010-09-27,84.17,1.5851
2010-09-28,83.82,1.5808
2010-09-29,83.61,1.5812
2010-09-30,83.53,1.5731
2010-10-01,83.3,1.5829
2010-10-04,83.33,1.5849
2010-10-05,83.17,1.5915
2010-10-06,82.8,1.5903
2010-10-07,82.35,1.593
2010-10-08,81.86,1.5951
2010-10-11,,
2010-10-12,81.74,1.5799
2010-10-13,81.81,1.5843
2010-10-14,81.44,1.5992
2010-10-15,81.32,1.6027
2010-10-18,81.16,1.5907
2010-10-19,81.6,1.5739
2010-10-20,81.14,1.5857
2010-10-21,81.16,1.5753
2010-10-22,81.48,1.5677
2010-10-25,80.61,1.5748
2010-10-26,81.28,1.5871
2010-10-27,81.55,1.5782
2010-10-28,80.99,1.5945
2010-10-29,80.48,1.602
2010-11-01,80.66,1.605
2010-11-02,80.8,1.601
2010-11-03,81.41,1.608
2010-11-04,80.61,1.6282
2010-11-05,81.35,1.6211
2010-11-08,81.14,1.615
2010-11-09,81.15,1.605
2010-11-10,82.53,1.6071
2010-11-11,,
2010-11-12,82.44,1.6172
2010-11-15,82.9,1.6064
2010-11-16,83.41,1.5881
2010-11-17,83.15,1.5941
2010-11-18,83.64,1.601
2010-11-19,83.49,1.5961
2010-11-22,83.46,1.5932
2010-11-23,82.86,1.5824
2010-11-24,83.38,1.5774
2010-11-25,,
2010-11-26,84.08,1.5616
2010-11-29,84.34,1.5557
2010-11-30,83.56,1.5578
2010-12-01,84.0,1.5603
2010-12-02,83.53,1.561
2010-12-03,82.73,1.5723
2010-12-06,82.7,1.568
2010-12-07,83.04,1.5802
2010-12-08,84.16,1.5792
2010-12-09,83.85,1.5733
2010-12-10,83.87,1.5809
2010-12-13,83.57,1.5882
2010-12-14,83.52,1.5795
2010-12-15,84.04,1.5613
2010-12-16,84.23,1.5612
2010-12-17,84.15,1.548
2010-12-20,83.72,1.5521
2010-12-21,83.76,1.5462
2010-12-22,83.56,1.539
2010-12-23,82.97,1.54
2010-12-24,,
2010-12-27,82.91,1.5382
2010-12-28,82.21,1.5361
2010-12-29,81.9,1.5463
2010-12-30,81.67,1.5392
2010-12-31,,
2011-01-03,81.56,1.549
2011-01-04,81.96,1.5586
2011-01-05,83.22,1.5497
2011-01-06,83.15,1.549
2011-01-07,83.04,1.556
2011-01-10,82.78,1.5583
2011-01-11,83.36,1.5628
2011-01-12,83.29,1.5716
2011-01-13,82.72,1.587
2011-01-14,82.99,1.5874
2011-01-17,,
2011-01-18,82.66,1.6
2011-01-19,82.03,1.5991
2011-01-20,83.02,1.5875
2011-01-21,82.63,1.5997
2011-01-24,82.44,1.5995
2011-01-25,82.35,1.5818
2011-01-26,82.27,1.5886
2011-01-27,83.03,1.5905
2011-01-28,82.03,1.5838
2011-01-31,81.97,1.6042
2011-02-01,81.48,1.6124
2011-02-02,81.82,1.6167
2011-02-03,81.48,1.6159
2011-02-04,81.99,1.6089
2011-02-07,82.4,1.6111
2011-02-08,81.92,1.6091
2011-02-09,82.47,1.6089
2011-02-10,83.11,1.6132
2011-02-11,83.52,1.5986
2011-02-14,83.32,1.6023
2011-02-15,83.79,1.6128
2011-02-16,83.73,1.6063
2011-02-17,83.25,1.6172
2011-02-18,83.22,1.6245
2011-02-21,,
2011-02-22,82.94,1.6129
2011-02-23,82.39,1.6221
2011-02-24,81.67,1.6106
2011-02-25,81.76,1.6078
2011-02-28,81.94,1.6247
2011-03-01,81.86,1.6309
2011-03-02,81.62,1.6311
2011-03-03,82.41,1.6266
2011-03-04,82.35,1.625
2011-03-07,82.12,1.6204
2011-03-08,82.69,1.6164
2011-03-09,82.78,1.6202
2011-03-10,82.98,1.6063
2011-03-11,81.77,1.6033
2011-03-14,81.65,1.6181
2011-03-15,80.82,1.6064
2011-03-16,80.17,1.6028
2011-03-17,78.74,1.6143
2011-03-18,81.14,1.6187
2011-03-21,81.11,1.6276
2011-03-22,81.0,1.6387
2011-03-23,80.94,1.6246
2011-03-24,80.82,1.6159
2011-03-25,81.12,1.6086
2011-03-28,81.67,1.6024
2011-03-29,82.38,1.5983
2011-03-30,82.98,1.6038
2011-03-31,82.76,1.6048
2011-04-01,84.05,1.6132
2011-04-04,83.98,1.6129
2011-04-05,84.65,1.6282
2011-04-06,85.26,1.6314
2011-04-07,84.98,1.6304
2011-04-08,84.99,1.6341
2011-04-11,84.58,1.6386
2011-04-12,83.79,1.6263
2011-04-13,83.59,1.6285
2011-04-14,83.23,1.635
2011-04-15,83.13,1.6325
2011-04-18,82.43,1.6229
2011-04-19,82.41,1.6315
2011-04-20,82.58,1.6405
2011-04-21,81.81,1.6572
2011-04-22,81.92,1.6517
2011-04-25,81.93,1.6497
2011-04-26,81.93,1.6465
2011-04-27,82.6,1.653
2011-04-28,81.57,1.6636
2011-04-29,81.31,1.6691
2011-05-02,81.23,1.669
2011-05-03,81.02,1.6536
2011-05-04,80.69,1.6524
2011-05-05,80.12,1.6427
2011-05-06,80.51,1.6417
2011-05-09,80.66,1.6338
2011-05-10,80.75,1.6331
2011-05-11,80.78,1.6412
2011-05-12,80.75,1.629
2011-05-13,80.76,1.6179
2011-05-16,80.82,1.624
2011-05-17,81.39,1.6206
2011-05-18,81.37,1.6148
2011-05-19,81.78,1.6179
2011-05-20,81.64,1.6222
2011-05-23,81.81,1.6102
2011-05-24,82.12,1.6185
2011-05-25,81.96,1.6277
2011-05-26,81.44,1.6346
2011-05-27,80.75,1.6494
2011-05-30,,
2011-05-31,81.29,1.6439
2011-06-01,80.82,1.6391
2011-06-02,80.98,1.6325
2011-06-03,80.38,1.6397
2011-06-06,80.19,1.6362
2011-06-07,80.21,1.6444
2011-06-08,79.87,1.6381
2011-06-09,80.07,1.6382
2011-06-10,80.26,1.6254
2011-06-13,80.16,1.6308
2011-06-14,80.5,1.6388
2011-06-15,80.71,1.6218
2011-06-16,80.7,1.613
2011-06-17,80.1,1.6186
2011-06-20,80.26,1.6206
2011-06-21,80.15,1.6232
2011-06-22,80.06,1.6131
2011-06-23,80.45,1.5977
2011-06-24,80.32,1.5985
2011-06-27,80.89,1.5972
2011-06-28,80.85,1.6016
2011-06-29,80.8,1.607
2011-06-30,80.64,1.6067
2011-07-01,80.81,1.607
2011-07-04,,
2011-07-05,81.14,1.6085
2011-07-06,80.9,1.5998
2011-07-07,81.26,1.5967
2011-07-08,80.64,1.603
2011-07-11,80.37,1.5932
2011-07-12,79.53,1.594
2011-07-13,78.99,1.6111
2011-07-14,79.11,1.6125
2011-07-15,79.03,1.6149
2011-07-18,79.1,1.6024
2011-07-19,78.91,1.6135
2011-07-20,78.76,1.6139
2011-07-21,78.47,1.6301
2011-07-22,78.44,1.6319
2011-07-25,78.31,1.6285
2011-07-26,78.04,1.6392
2011-07-27,77.99,1.6357
2011-07-28,77.87,1.6338
2011-07-29,77.18,1.6455
2011-08-01,76.87,1.6278
2011-08-02,77.13,1.6287
2011-08-03,76.87,1.6406
2011-08-04,79.01,1.6308
2011-08-05,78.48,1.6362
2011-08-08,77.53,1.6354
2011-08-09,77.16,1.6194
2011-08-10,76.41,1.6169
2011-08-11,76.68,1.6228
2011-08-12,76.79,1.6284
2011-08-15,76.73,1.6387
2011-08-16,76.76,1.6424
2011-08-17,76.46,1.6591
2011-08-18,76.52,1.6489
2011-08-19,76.46,1.6544
2011-08-22,76.77,1.6452
2011-08-23,76.59,1.6509
2011-08-24,76.78,1.6375
2011-08-25,77.38,1.6289
2011-08-26,76.62,1.6321
2011-08-29,76.96,1.6398
2011-08-30,76.75,1.6279
2011-08-31,76.5,1.6269
2011-09-01,76.81,1.6179
2011-09-02,76.79,1.619
2011-09-05,,
2011-09-06,77.48,1.5954
2011-09-07,77.39,1.5948
2011-09-08,77.43,1.6021
2011-09-09,77.31,1.587
2011-09-12,77.15,1.5814
2011-09-13,76.88,1.5805
2011-09-14,76.71,1.5773
2011-09-15,76.7,1.5808
2011-09-16,76.89,1.5802
2011-09-19,76.48,1.5674
2011-09-20,76.52,1.5718
2011-09-21,76.38,1.5619
2011-09-22,76.31,1.5358
2011-09-23,76.3,1.5475
2011-09-26,76.35,1.5553
2011-09-27,76.6,1.5681
2011-09-28,76.51,1.5648
2011-09-29,76.68,1.5685
2011-09-30,77.04,1.5624
2011-10-03,76.66,1.5474
2011-10-04,76.86,1.5403
2011-10-05,76.86,1.5436
2011-10-06,76.64,1.5398
2011-10-07,76.77,1.5628
2011-10-10,,
2011-10-11,76.66,1.5594
2011-10-12,77.3,1.5757
2011-10-13,76.88,1.5729
2011-10-14,77.36,1.5808
2011-10-17,76.8,1.5778
2011-10-18,76.75,1.5654
2011-10-19,76.79,1.5799
2011-10-20,76.91,1.5726
2011-10-21,76.1,1.5945
2011-10-24,76.1,1.5986
2011-10-25,75.88,1.5994
2011-10-26,76.05,1.5905
2011-10-27,75.8,1.6081
2011-10-28,75.72,1.613
2011-10-31,77.97,1.6141
2011-11-01,78.28,1.5946
2011-11-02,78.04,1.5974
2011-11-03,77.96,1.5959
2011-11-04,78.17,1.6026
2011-11-07,78.06,1.6024
2011-11-08,77.79,1.6076
2011-11-09,77.77,1.5958
2011-11-10,77.58,1.5935
2011-11-11,,
2011-11-14,77.02,1.5899
2011-11-15,76.99,1.5818
2011-11-16,77.02,1.577
2011-11-17,76.98,1.5801
2011-11-18,76.93,1.5783
2011-11-21,76.97,1.5662
2011-11-22,77.07,1.5646
2011-11-23,77.41,1.5511
2011-11-24,,
2011-11-25,77.66,1.5467
2011-11-28,78.05,1.5538
2011-11-29,77.86,1.5625
2011-11-30,77.58,1.5705
2011-12-01,77.6,1.5698
2011-12-02,77.88,1.5592
2011-12-05,77.77,1.5689
2011-12-06,77.73,1.558
2011-12-07,77.69,1.5691
2011-12-08,77.67,1.5635
2011-12-09,77.58,1.5642
2011-12-12,77.87,1.5597
2011-12-13,77.86,1.5528
2011-12-14,78.08,1.5445
2011-12-15,77.87,1.5486
2011-12-16,77.65,1.5514
2011-12-19,77.96,1.5531
2011-12-20,77.76,1.5674
2011-12-21,78.0,1.568
2011-12-22,78.13,1.5667
2011-12-23,78.13,1.5615
2011-12-26,,
2011-12-27,77.83,1.5671
2011-12-28,77.98,1.5478
2011-12-29,77.71,1.5386
2011-12-30,76.98,1.5537
2012-01-02,,
2012-01-03,76.67,1.5655
2012-01-04,76.68,1.5638
2012-01-05,77.18,1.548
2012-01-06,77.06,1.5431
2012-01-09,76.88,1.5436
2012-01-10,76.84,1.5489
2012-01-11,76.9,1.5325
2012-01-12,76.76,1.5325
2012-01-13,76.9,1.5301
2012-01-16,,
2012-01-17,76.8,1.5356
2012-01-18,76.81,1.541
2012-01-19,77.23,1.5484
2012-01-20,76.97,1.554
2012-01-23,76.92,1.5582
2012-01-24,77.78,1.5595
2012-01-25,78.13,1.557
2012-01-26,77.47,1.5706
2012-01-27,76.68,1.5716
2012-01-30,76.28,1.569
2012-01-31,76.34,1.5754
2012-02-01,76.11,1.5849
2012-02-02,76.13,1.5813
2012-02-03,76.54,1.5779
2012-02-06,76.54,1.5832
2012-02-07,76.88,1.5891
2012-02-08,76.9,1.582
2012-02-09,77.42,1.5838
2012-02-10,77.57,1.5748
2012-02-13,77.52,1.578
2012-02-14,78.39,1.5691
2012-02-15,78.22,1.571
2012-02-16,78.77,1.5795
2012-02-17,79.33,1.5813
2012-02-20,,
2012-02-21,79.73,1.5796
2012-02-22,80.3,1.5677
2012-02-23,80.21,1.57
2012-02-24,80.88,1.5869
2012-02-27,80.42,1.5845
2012-02-28,80.44,1.5887
2012-02-29,81.1,1.5951
2012-03-01,81.16,1.5953
2012-03-02,81.56,1.5852
2012-03-05,81.43,1.587
2012-03-06,80.86,1.572
2012-03-07,81.06,1.5746
2012-03-08,81.5,1.5822
2012-03-09,82.59,1.5677
2012-03-12,82.21,1.5615
2012-03-13,82.66,1.5736
2012-03-14,83.78,1.5686
2012-03-15,83.28,1.5669
2012-03-16,83.34,1.5845
2012-03-19,83.31,1.5894
2012-03-20,83.62,1.5857
2012-03-21,83.62,1.5848
2012-03-22,82.5,1.5807
2012-03-23,82.35,1.5864
2012-03-26,82.84,1.5939
2012-03-27,83.15,1.5972
2012-03-28,82.74,1.5855
2012-03-29,82.28,1.5911
2012-03-30,82.41,1.5985
2012-04-02,82.16,1.6022
2012-04-03,82.18,1.5966
2012-04-04,82.62,1.5879
2012-04-05,82.33,1.5822
2012-04-06,81.56,1.5877
2012-04-09,81.36,1.5879
2012-04-10,80.94,1.5836
2012-04-11,80.88,1.5892
2012-04-12,80.87,1.5939
2012-04-13,80.99,1.5851
2012-04-16,80.46,1.5865
2012-04-17,80.72,1.5931
2012-04-18,81.29,1.602
2012-04-19,81.57,1.6058
2012-04-20,81.6,1.6123
2012-04-23,81.16,1.6102
2012-04-24,81.21,1.6135
2012-04-25,81.33,1.6146
2012-04-26,80.78,1.6188
2012-04-27,80.48,1.6239
2012-04-30,79.81,1.6225
2012-05-01,80.17,1.6221
2012-05-02,80.19,1.6193
2012-05-03,80.36,1.6185
2012-05-04,79.84,1.6148
2012-05-07,79.88,1.6192
2012-05-08,79.79,1.6159
2012-05-09,79.64,1.613
2012-05-10,79.91,1.6161
2012-05-11,79.86,1.608
2012-05-14,79.83,1.6116
2012-05-15,80.09,1.6025
2012-05-16,80.32,1.5933
2012-05-17,79.26,1.5823
2012-05-18,79.14,1.5788
2012-05-21,79.31,1.579
2012-05-22,79.98,1.5775
2012-05-23,79.33,1.5691
2012-05-24,79.47,1.5698
2012-05-25,79.64,1.5648
2012-05-28,,
2012-05-29,79.44,1.563
2012-05-30,78.93,1.5532
2012-05-31,78.29,1.5405
2012-06-01,78.21,1.5383
2012-06-04,78.3,1.5382
2012-06-05,78.57,1.5355
2012-06-06,79.11,1.5475
2012-06-07,79.67,1.5557
2012-06-08,79.47,1.5433
2012-06-11,79.5,1.5515
2012-06-12,79.44,1.5562
2012-06-13,79.35,1.5557
2012-06-14,79.29,1.5533
2012-06-15,78.65,1.5654
2012-06-18,78.95,1.5665
2012-06-19,78.92,1.5732
2012-06-20,79.54,1.575
2012-06-21,80.18,1.5633
2012-06-22,80.52,1.5582
2012-06-25,79.5,1.5555
2012-06-26,79.46,1.562
2012-06-27,79.83,1.5549
2012-06-28,79.35,1.5503
2012-06-29,79.81,1.5686
2012-07-02,79.42,1.5679
2012-07-03,79.77,1.5702
2012-07-04,,
2012-07-05,79.95,1.5531
2012-07-06,79.61,1.548
2012-07-09,79.66,1.5507
2012-07-10,79.44,1.5506
2012-07-11,79.7,1.5532
2012-07-12,79.29,1.5425
2012-07-13,79.2,1.555
2012-07-16,78.8,1.5635
2012-07-17,79.04,1.5613
2012-07-18,78.79,1.5636
2012-07-19,78.6,1.5719
2012-07-20,78.49,1.563
2012-07-23,78.38,1.5512
2012-07-24,78.19,1.5521
2012-07-25,78.21,1.5479
2012-07-26,78.24,1.5683
2012-07-27,78.55,1.5728
2012-07-30,78.2,1.5694
2012-07-31,78.1,1.5686
2012-08-01,78.19,1.5596
2012-08-02,78.22,1.55
2012-08-03,78.6,1.565
2012-08-06,78.17,1.5625
2012-08-07,78.71,1.5658
2012-08-08,78.44,1.5659
2012-08-09,78.64,1.5623
2012-08-10,78.24,1.5679
2012-08-13,78.34,1.569
2012-08-14,78.82,1.5692
2012-08-15,78.89,1.5686
2012-08-16,79.25,1.5738
2012-08-17,79.5,1.5697
2012-08-20,79.41,1.5707
2012-08-21,79.43,1.5788
2012-08-22,79.19,1.58
2012-08-23,78.46,1.5882
2012-08-24,78.65,1.5815
2012-08-27,78.67,1.58
2012-08-28,78.5,1.5828
2012-08-29,78.72,1.5839
2012-08-30,78.55,1.5794
2012-08-31,78.3,1.5864
2012-09-03,,
2012-09-04,78.35,1.5889
2012-09-05,78.34,1.5907
2012-09-06,78.96,1.5922
2012-09-07,78.14,1.6016
2012-09-10,78.24,1.6009
2012-09-11,77.78,1.6071
2012-09-12,77.86,1.6111
2012-09-13,77.41,1.6125
2012-09-14,78.22,1.6244
2012-09-17,78.68,1.6263
2012-09-18,78.59,1.6251
2012-09-19,78.4,1.6219
2012-09-20,78.3,1.6198
2012-09-21,78.17,1.6251
2012-09-24,77.9,1.6199
2012-09-25,77.91,1.6232
2012-09-26,77.78,1.6145
2012-09-27,77.62,1.6217
2012-09-28,77.92,1.6132
2012-10-01,78.0,1.6142
2012-10-02,78.01,1.6186
2012-10-03,78.57,1.6077
2012-10-04,78.44,1.6165
2012-10-05,78.66,1.6196
2012-10-08,,
2012-10-09,78.23,1.5987
2012-10-10,78.26,1.6007
2012-10-11,78.44,1.6028
2012-10-12,78.31,1.6075
2012-10-15,78.76,1.6069
2012-10-16,78.92,1.6101
2012-10-17,78.74,1.6165
2012-10-18,79.24,1.6141
2012-10-19,79.26,1.6003
2012-10-22,79.84,1.6028
2012-10-23,79.79,1.5932
2012-10-24,79.82,1.6015
2012-10-25,80.04,1.6119
2012-10-26,79.63,1.6098
2012-10-29,79.81,1.6025
2012-10-30,79.58,1.6083
2012-10-31,79.94,1.6111
2012-11-01,80.14,1.6142
2012-11-02,80.53,1.6036
2012-11-05,80.17,1.5977
2012-11-06,80.28,1.5985
2012-11-07,79.85,1.5975
2012-11-08,79.74,1.5979
2012-11-09,79.46,1.5912
2012-11-12,,
2012-11-13,79.42,1.5885
2012-11-14,80.2,1.5849
2012-11-15,81.16,1.5865
2012-11-16,81.28,1.5866
2012-11-19,81.18,1.5908
2012-11-20,81.72,1.5927
2012-11-21,82.36,1.5936
2012-11-22,,
2012-11-23,82.34,1.6032
2012-11-26,82.11,1.6014
2012-11-27,82.23,1.6028
2012-11-28,81.84,1.5997
2012-11-29,82.06,1.6026
2012-11-30,82.54,1.6027
2012-12-03,82.24,1.6104
2012-12-04,81.86,1.6097
2012-12-05,82.4,1.6102
2012-12-06,82.29,1.6066
2012-12-07,82.37,1.6031
2012-12-10,82.37,1.6068
2012-12-11,82.42,1.6103
2012-12-12,83.1,1.6132
2012-12-13,83.54,1.613
2012-12-14,83.52,1.6139
2012-12-17,83.7,1.6203
2012-12-18,84.0,1.6256
2012-12-19,84.32,1.6275
2012-12-20,84.33,1.6268
2012-12-21,84.1,1.6167
2012-12-24,84.81,1.6113
2012-12-25,,
2012-12-26,85.62,1.6118
2012-12-27,86.06,1.6106
2012-12-28,86.12,1.6157
2012-12-31,86.64,1.6262
2013-01-01,,
2013-01-02,87.1,1.6255
2013-01-03,86.92,1.6151
2013-01-04,88.14,1.6036
2013-01-07,87.68,1.608
2013-01-08,87.31,1.604
2013-01-09,87.9,1.6024
2013-01-10,88.16,1.6125
2013-01-11,89.22,1.6128
2013-01-14,89.34,1.6077
2013-01-15,88.65,1.6089
2013-01-16,88.64,1.6009
2013-01-17,89.41,1.5991
2013-01-18,89.9,1.5876
2013-01-21,,
2013-01-22,88.62,1.5862
2013-01-23,88.44,1.5848
2013-01-24,90.04,1.5789
2013-01-25,91.04,1.5799
2013-01-28,90.73,1.5686
2013-01-29,90.65,1.5751
2013-01-30,91.05,1.5793
2013-01-31,91.28,1.5856
2013-02-01,92.54,1.5744
2013-02-04,92.57,1.5737
2013-02-05,93.34,1.5652
2013-02-06,93.56,1.5655
2013-02-07,93.24,1.5712
2013-02-08,92.72,1.5814
2013-02-11,93.44,1.5668
2013-02-12,93.14,1.5654
2013-02-13,93.39,1.5544
2013-02-14,93.1,1.5502
2013-02-15,93.64,1.5518
2013-02-18,,
2013-02-19,93.54,1.5432
2013-02-20,93.53,1.5301
2013-02-21,92.96,1.5263
2013-02-22,93.35,1.5256
2013-02-25,93.35,1.5112
2013-02-26,91.38,1.5125
2013-02-27,91.88,1.5134
2013-02-28,92.36,1.5192
2013-03-01,93.38,1.5033
2013-03-04,93.32,1.5084
2013-03-05,93.39,1.5098
2013-03-06,93.64,1.5036
2013-03-07,95.0,1.5032
2013-03-08,96.0,1.4926
2013-03-11,96.12,1.4898
2013-03-12,95.96,1.4877
2013-03-13,96.0,1.4925
2013-03-14,96.16,1.5039
2013-03-15,95.26,1.5124
2013-03-18,94.92,1.5113
2013-03-19,94.85,1.5118
2013-03-20,95.51,1.5133
2013-03-21,95.06,1.518
2013-03-22,94.48,1.5239
2013-03-25,94.34,1.5184
2013-03-26,94.22,1.5156
2013-03-27,94.38,1.5112
2013-03-28,94.02,1.5184
2013-03-29,94.16,1.5193
2013-04-01,93.3,1.5232
2013-04-02,93.43,1.5113
2013-04-03,92.96,1.514
2013-04-04,96.12,1.5198
2013-04-05,96.86,1.5336
2013-04-08,98.9,1.5257
2013-04-09,99.02,1.5317
2013-04-10,99.61,1.5315
2013-04-11,99.42,1.5403
2013-04-12,98.98,1.5373
2013-04-15,98.0,1.532
2013-04-16,97.86,1.5316
2013-04-17,97.74,1.5255
2013-04-18,98.22,1.5282
2013-04-19,99.28,1.5254
2013-04-22,99.29,1.5262
2013-04-23,99.43,1.5267
2013-04-24,99.39,1.5258
2013-04-25,99.42,1.5434
2013-04-26,97.84,1.5479
2013-04-29,98.09,1.5497
2013-04-30,97.52,1.5539
2013-05-01,97.28,1.5578
2013-05-02,97.96,1.5519
2013-05-03,99.1,1.5563
2013-05-06,99.35,1.5538
2013-05-07,99.0,1.5468
2013-05-08,98.9,1.5563
2013-05-09,99.29,1.5502
2013-05-10,101.74,1.5334
2013-05-13,101.84,1.5291
2013-05-14,102.18,1.5258
2013-05-15,102.44,1.5198
2013-05-16,102.22,1.5302
2013-05-17,102.98,1.5173
2013-05-20,102.54,1.5223
2013-05-21,102.36,1.517
2013-05-22,103.52,1.5038
2013-05-23,101.66,1.512
2013-05-24,100.98,1.5126
2013-05-27,,
2013-05-28,102.07,1.5061
2013-05-29,100.91,1.5121
2013-05-30,101.06,1.5207
2013-05-31,100.83,1.5185
2013-06-03,99.18,1.5349
2013-06-04,100.15,1.5304
2013-06-05,99.16,1.5392
